305	3093	-2979	880	-175	401	248	
306	1764	-2284	729	-334	371	240	
307	1783	-2067	596	-98	-102	-201	
308	2615	-2174	502	4	-66	-362	
309	2707	-2221	456	-1	340	-296	
310	2315	-1982	434	84	550	-260	
311	2177	-1965	438	134	517	-280	
312	2305	-2099	429	154	386	-160	
313	2399	-2175	372	163	269	-134	
314	2424	-2059	290	114	228	-125	
315	2400	-2037	267	163	262	-21	
316	2369	-2055	258	171	254	51	
317	2389	-2034	182	122	263	69	
318	2420	-2056	135	118	276	113	
319	2454	-2089	169	95	248	155	
320	2347	-2124	118	11	230	143	
321	2377	-2083	54	-95	276	107	
322	2339	-2046	-14	-267	292	92	
323	2394	-1925	-273	-492	364	134	
324	2333	-2279	15	-376	657	169	
325	1672	-2925	857	-59	760	-22	
326	1544	-2767	849	-322	-27	-511	
327	2666	-1960	635	-306	-252	-263	
328	2249	-2350	405	-78	-300	401	
329	1594	-2144	358	-80	-697	389	
330	2092	-2070	283	19	-884	180	
331	2392	-2046	316	104	-702	210	
332	2289	-2053	304	135	-559	145	
333	2139	-2227	295	158	-436	125	
334	2124	-2176	270	161	-320	95	
335	2232	-2007	223	195	-229	-17	
336	2169	-2079	193	209	-118	-80	
337	2088	-2098	141	145	-109	-116	
338	2040	-2030	134	120	-139	-127	
339	2146	-2064	111	96	-238	-165	
340	2194	-2128	120	18	-283	-171	
341	2226	-2051	-64	-94	-394	-188	
342	2167	-2229	-112	-127	-556	-110	
343	2473	-2619	81	-4	-392	-10	
344	2878	-2793	614	83	283	218	
345	2289	-2450	501	-308	714	366	
346	1697	-2171	521	-226	420	59	
347	2420	-2013	618	-65	396	-224	
348	2817	-2039	593	69	897	-206	
349	2462	-2096	500	13	1383	-124	
350	2261	-2141	430	-42	1517	-301	
351	2390	-2163	387	-89	1551	-341	
352	2329	-2149	304	-89	1592	-229	
353	2432	-2130	329	-68	1627	-255	
354	2537	-2045	322	-113	1792	-234	
355	2393	-2121	308	-97	1903	-118	
356	2382	-2146	299	-167	1892	-100	
357	2442	-2143	260	-151	1907	-63	
358	2512	-2164	257	-142	1923	-70	
359	2479	-2120	250	-153	1918	-111	
360	2475	-2055	241	-196	1950	-64	
361	2492	-2059	257	-252	1978	-19	
362	2530	-2017	258	-279	2021	-5	
363	2498	-1991	331	-184	2086	42	
364	2398	-2092	333	-111	2128	59	
365	2265	-2360	383	-25	1994	-14	
366	1918	-2503	534	103	1747	-48	
367	1824	-2488	538	173	1412	-79	
368	2105	-2291	340	141	1272	-63	
369	2121	-2154	294	176	1513	-20	
370	1883	-2106	225	124	1556	-62	
371	1802	-2175	238	148	1615	-93	
372	1795	-2152	322	144	1548	-74	
373	1828	-2171	350	76	1467	-126	
374	1986	-2066	405	10	1353	-177	
375	1936	-2040	397	-38	1235	-93	
376	1951	-2100	436	-72	1144	-96	
377	2048	-2106	464	-105	1126	-157	
378	2084	-2085	471	-145	1200	-206	
379	2053	-2126	485	-170	1281	-255	
380	1983	-2178	497	-186	1329	-270	
381	2012	-2208	504	-214	1308	-277	
382	2024	-2195	485	-215	1297	-240	
383	1994	-2171	489	-202	1197	-243	
384	1957	-2136	470	-219	1074	-251	
385	1944	-2090	491	-209	935	-288	
386	1997	-2071	546	-161	796	-363	
387	2126	-2180	595	-158	684	-360	
388	2158	-2204	532	-99	550	-287	
389	2118	-2264	498	5	389	-75	
390	2188	-2213	416	96	335	80	
391	2354	-2098	412	184	320	13	
392	2658	-2409	261	217	376	7	
393	2411	-2390	178	53	538	148	
394	2155	-2273	164	22	490	-134	
395	2452	-2242	244	31	319	-323	
396	2535	-2116	244	-12	270	-308	
397	2615	-2023	223	-6	351	-382	
398	2622	-2099	219	-64	518	-378	
399	2445	-2118	226	-104	570	-219	
400	2329	-2063	228	-77	506	-112	
401	2396	-2111	289	-98	435	-81	
402	2459	-2120	267	-152	426	-24	
403	2359	-2075	278	-192	412	79	
404	2290	-2150	347	-132	331	161	
405	2235	-2233	375	-186	213	204	
406	2362	-2217	429	-136	30	186	
407	2217	-2301	437	-119	-64	174	
408	2322	-2183	380	-137	-165	6	
409	2478	-2023	291	-42	-92	25	
410	2319	-2039	293	-8	62	112	
411	2193	-2183	275	-1	95	111	
412	2174	-2292	287	-2	23	108	
413	2195	-2229	343	40	-49	102	
414	2152	-2125	388	48	-140	65	
415	2202	-2143	345	-8	-144	43	
416	2308	-2144	305	-61	-29	29	
417	2279	-2156	289	-56	85	19	
418	2167	-2193	289	-52	120	18	
419	2134	-2188	312	-27	53	13	
420	2153	-2176	324	-46	-11	15	
421	2193	-2159	316	-17	-46	30	
422	2235	-2200	317	-16	-18	17	
423	2230	-2171	325	13	5	38	
424	2200	-2167	360	-1	19	14	
425	2195	-2178	359	-8	-3	16	
426	2211	-2166	344	-15	-9	16	
427	2204	-2154	328	-19	-32	21	
428	2198	-2166	340	-16	-39	10	
429	2199	-2181	345	-7	-39	11	
430	2202	-2178	335	-9	-51	19	
431	2207	-2179	337	3	-45	5	
432	2224	-2175	353	14	-32	8	
433	2218	-2171	337	8	-16	10	
434	2208	-2170	339	13	14	4	
435	2216	-2172	364	15	21	2	
436	2201	-2175	359	12	33	0	
437	2193	-2171	349	10	32	2	
438	2215	-2187	339	18	34	-3	
439	2216	-2170	365	23	40	6	
440	2207	-2148	368	1	37	13	
441	2209	-2173	364	-5	50	10	
442	2213	-2176	348	-10	42	2	
443	2206	-2163	352	-6	40	-6	
444	2195	-2170	364	-11	19	-1	
445	2200	-2185	348	-11	11	-1	
446	2204	-2179	333	5	16	7	
447	2211	-2183	332	19	21	9	
448	2209	-2157	334	24	24	4	
449	2210	-2174	336	15	33	12	
450	2207	-2171	346	17	42	8	
451	2204	-2166	341	13	56	10	
452	2196	-2173	346	-14	45	10	
453	2199	-2178	338	-17	34	12	
454	2194	-2185	332	0	37	20	
455	2193	-2172	360	9	41	10	
456	2186	-2174	364	0	33	8	
457	2178	-2160	348	-17	20	1	
458	2186	-2166	353	-17	7	5	
459	2182	-2173	348	-13	3	7	
460	2182	-2166	347	-15	-6	7	
461	2190	-2171	332	-9	-4	0	
462	2194	-2176	332	-3	-10	9	
463	2200	-2178	339	7	-4	16	
464	2188	-2172	335	0	-3	12	
465	2193	-2183	333	15	-6	5	
466	2192	-2185	327	20	-9	9	
467	2176	-2166	321	9	-13	18	
468	2192	-2182	313	8	-6	5	
469	2192	-2181	333	18	11	5	
470	2180	-2180	348	33	12	2	
471	2196	-2179	321	20	8	-3	
472	2191	-2172	326	22	13	2	
473	2174	-2165	337	21	10	2	
474	2172	-2170	326	15	4	-3	
475	2190	-2182	336	9	2	-8	
476	2181	-2167	335	3	-9	-9	
477	2170	-2169	336	-1	-25	-5	
478	2173	-2170	339	4	-38	-3	
479	2182	-2179	349	0	-46	-6	
480	2184	-2178	324	2	-49	-10	
481	2194	-2175	322	-10	-48	-11	
482	2208	-2178	319	-17	-34	-15	
483	2210	-2174	327	-8	-28	-14	
484	2200	-2183	322	-19	-27	-9	
485	2202	-2176	320	-23	-24	-12	
486	2205	-2178	324	-22	-10	-6	
487	2203	-2173	320	-20	-9	-8	
488	2199	-2176	319	-21	-6	-16	
489	2206	-2183	337	-17	-7	-6	
490	2214	-2186	321	-15	4	-13	
491	2194	-2180	302	-11	8	-7	
492	2190	-2168	315	-5	-4	-3	
493	2192	-2171	308	-9	-9	-2	
494	2183	-2181	314	-9	-10	-2	
495	2198	-2179	304	1	-22	2	
496	2200	-2171	313	7	-24	0	
497	2196	-2172	319	2	-22	-2	
498	2195	-2175	341	5	-31	-1	
499	2199	-2177	314	3	-35	0	
500	2197	-2182	343	1	-30	0	
