236	2060	20	2251	8	4	-1	
237	2066	29	2249	6	4	-2	
238	2064	22	2242	5	4	-2	
239	2062	18	2245	3	2	-2	
240	2074	19	2251	2	2	-1	
241	2065	23	2249	9	0	0	
242	2066	20	2254	1	2	0	
243	2077	31	2255	6	2	-2	
244	2060	30	2258	5	0	0	
245	2066	24	2246	8	-2	-1	
246	2063	20	2228	7	-6	2	
247	2072	0	2297	7	-1	-4	
248	2067	41	2231	1	1	-3	
249	2067	31	2247	5	2	-4	
250	2066	24	2230	7	-5	-2	
251	2067	12	2310	11	2	-3	
252	2076	26	2304	1	10	-3	
253	2078	56	2229	-2	8	2	
254	2070	24	2237	0	4	0	
255	2056	3	2251	11	-4	2	
256	2077	38	2245	9	0	-3	
257	2063	17	2261	6	4	2	
258	2069	24	2235	8	-3	-3	
259	2068	37	2243	4	-1	1	
260	2070	38	2249	-1	1	-2	
261	2063	14	2240	3	-5	-2	
262	2076	22	2257	2	2	2	
263	2068	17	2257	7	1	2	
264	2073	31	2236	1	2	2	
265	2060	22	2242	6	-3	1	
266	2069	12	2248	4	1	1	
267	2067	28	2237	3	2	0	
268	2066	22	2246	4	0	-2	
269	2067	17	2247	7	0	-6	
270	2066	30	2259	8	-2	-7	
271	2062	24	2240	1	-2	0	
272	2064	14	2247	6	2	-1	
273	2072	31	2247	9	-5	0	
274	2069	39	2258	4	0	0	
275	2058	12	2274	7	-1	-1	
276	2065	27	2248	6	4	-1	
277	2067	21	2229	6	1	-1	
278	2065	21	2249	4	0	2	
279	2057	20	2239	4	-1	-1	
280	2066	32	2252	1	-1	-2	
281	2061	35	2248	9	-4	-4	
282	2064	18	2232	5	-2	0	
283	2067	22	2245	7	2	-2	
284	2068	32	2247	2	-1	-1	
285	2071	26	2251	5	-1	-3	
286	2065	19	2251	3	0	3	
287	2062	22	2251	4	-3	-6	
288	2060	18	2250	7	-3	0	
289	2069	27	2253	5	-1	-1	
290	2061	33	2253	3	0	-3	
291	2073	24	2247	5	-2	3	
292	2063	33	2250	9	1	-1	
293	2069	35	2249	2	0	-3	
294	2070	26	2247	4	0	-2	
295	2067	19	2252	8	1	-2	
296	2066	30	2248	8	-2	-2	
297	2073	29	2245	5	-3	-2	
298	2057	11	2257	5	-1	-2	
299	2063	24	2255	4	2	4	
300	2060	23	2249	2	2	-4	
301	2068	15	2254	4	1	-5	
302	2064	19	2247	5	-2	-4	
303	2062	20	2252	4	3	-4	
304	2073	33	2237	7	2	-2	
305	2067	23	2251	7	-1	1	
306	2063	18	2247	5	-2	2	
307	2076	23	2264	7	2	-1	
308	2071	29	2250	3	-1	-3	
309	2056	19	2250	3	2	-1	
310	2066	17	2254	7	6	0	
311	2070	35	2247	7	3	-1	
312	2070	24	2266	5	1	-1	
313	2063	24	2241	4	4	-2	
314	2068	22	2255	7	3	-2	
315	2065	18	2247	3	1	-2	
316	2065	20	2256	2	0	4	
317	2060	27	2245	6	1	-2	
318	2066	23	2252	2	-2	-1	
319	2068	22	2238	7	-3	0	
320	2075	25	2253	5	0	0	
321	2061	20	2255	3	-2	2	
322	2066	28	2252	5	2	3	
323	2078	27	2248	7	0	-1	
324	2066	31	2247	4	3	3	
325	2066	25	2251	4	3	-1	
326	2069	24	2246	5	1	0	
327	2070	22	2250	5	1	-1	
328	2067	19	2247	5	2	0	
329	2067	25	2250	6	-1	-1	
330	2069	17	2253	6	2	-1	
331	2073	22	2262	8	-1	1	
332	2068	17	2243	5	-4	-2	
333	2075	33	2256	6	-2	-2	
334	2070	8	2249	1	3	-1	
335	2070	25	2251	4	2	-3	
336	2062	26	2261	2	-5	-2	
337	2069	21	2247	2	2	0	
338	2069	22	2254	4	1	2	
339	2061	21	2249	5	1	-1	
340	2063	21	2250	5	1	-5	
341	2069	25	2258	4	5	-1	
342	2066	13	2237	8	-2	1	
343	2066	28	2256	9	5	-3	
344	2062	29	2237	6	-5	-3	
345	2065	16	2255	4	-2	-7	
346	2065	28	2253	5	-1	-1	
347	2069	28	2252	4	-1	1	
348	2068	26	2243	5	1	2	
349	2069	29	2262	6	-2	-4	
350	2073	20	2249	9	1	-3	
351	2067	21	2234	6	-4	-2	
352	2075	32	2253	9	0	3	
353	2071	27	2249	7	-2	-1	
354	2072	15	2244	6	2	-2	
355	2061	36	2250	4	-1	3	
356	2069	32	2245	6	1	-2	
357	2059	18	2244	9	1	-2	
358	2067	27	2250	5	0	-4	
359	2068	28	2245	5	0	-2	
360	2069	25	2253	9	0	3	
361	2066	23	2257	2	-1	-3	
362	2071	25	2250	4	-2	0	
363	2067	16	2248	7	2	1	
364	2073	20	2247	9	-1	0	
365	2061	35	2257	4	3	1	
366	2069	18	2243	4	1	-3	
367	2067	31	2254	4	-1	-3	
368	2072	20	2244	6	-4	-2	
369	2076	32	2246	6	2	-2	
370	2067	25	2254	3	6	2	
371	2070	32	2243	5	-1	-4	
372	2071	28	2233	7	-2	4	
373	2072	16	2246	4	-1	0	
374	2064	25	2236	1	-4	-4	
375	2069	20	2252	5	-3	-1	
376	2064	20	2241	3	-1	-1	
377	2070	21	2248	4	0	-6	
378	2070	26	2261	3	1	-1	
379	2067	29	2243	5	-4	-4	
380	2068	27	2248	4	-1	0	
381	2067	24	2249	8	5	-1	
382	2068	23	2240	5	2	-3	
383	2069	24	2239	1	-2	-2	
384	2083	34	2279	7	-2	-2	
385	2065	24	2246	3	-1	-5	
386	2064	22	2243	5	2	-1	
387	2062	20	2244	4	0	0	
388	2066	27	2254	10	1	-2	
389	2076	19	2244	5	0	2	
390	2061	19	2249	7	-1	-1	
391	2068	24	2258	7	2	1	
392	2066	22	2248	5	2	-2	
393	2065	17	2254	9	-1	-1	
394	2061	29	2248	6	-2	-4	
395	2063	34	2250	4	1	-1	
396	2068	16	2234	6	0	1	
397	2069	27	2259	4	6	0	
398	2063	30	2251	6	1	-2	
399	2062	30	2241	6	1	-3	
400	2072	22	2249	11	-2	0	
401	2065	22	2251	4	5	-2	
402	2074	12	2238	6	2	1	
403	2063	11	2252	2	-1	0	
404	2075	21	2253	4	2	-2	
405	2069	25	2239	4	2	-3	
406	2060	24	2251	8	3	3	
407	2067	33	2255	6	4	1	
408	2060	19	2240	6	-2	0	
409	2068	20	2236	9	-3	1	
410	2063	23	2260	3	0	-3	
411	2065	22	2239	5	2	-1	
412	2070	18	2243	9	-3	0	
413	2065	27	2261	6	3	1	
414	2067	27	2248	4	1	-2	
415	2063	24	2259	4	2	-6	
416	2071	19	2240	3	-2	1	
417	2062	21	2200	8	-3	-1	
418	2068	32	2257	-1	-1	-1	
419	2069	24	2256	2	0	0	
420	2061	18	2251	3	2	-4	
421	2070	33	2235	6	2	1	
422	2069	28	2245	11	1	0	
423	2066	33	2255	9	-1	2	
424	2064	16	2250	1	4	1	
425	2069	22	2251	6	3	1	
426	2071	23	2261	5	-2	-3	
427	2065	12	2228	6	1	1	
428	2054	20	2266	5	2	1	
429	2075	27	2248	7	-1	-3	
430	2068	15	2234	4	-4	0	
431	2055	24	2253	7	-2	-2	
432	2070	33	2244	4	3	-1	
433	2065	20	2239	2	3	-3	
434	2072	26	2242	1	0	2	
435	2078	28	2243	7	1	-1	
436	2065	23	2253	5	1	-1	
437	2070	18	2256	6	-1	-3	
438	2069	24	2243	8	0	-4	
439	2065	23	2236	7	2	-1	
440	2068	21	2251	7	5	-1	
441	2062	21	2252	5	1	-1	
442	2070	31	2249	4	2	-3	
443	2072	28	2241	4	1	0	
444	2070	21	2255	7	-1	0	
445	2066	25	2265	7	-1	-2	
446	2059	22	2254	5	1	2	
447	2070	29	2238	6	-1	3	
448	2071	19	2248	3	1	1	
449	2070	20	2251	3	1	0	
450	2071	20	2250	8	-7	-1	
451	2059	24	2245	8	4	-3	
452	2072	25	2261	3	1	-3	
453	2063	25	2244	6	0	0	
454	2067	31	2251	3	0	1	
455	2061	20	2246	5	-2	-1	
456	2069	22	2248	6	-3	0	
457	2070	21	2258	6	3	-3	
458	2069	27	2250	9	-1	3	
459	2061	30	2250	4	-1	1	
460	2074	21	2245	3	-4	-2	
461	2071	25	2256	4	0	-4	
462	2064	23	2249	4	0	-2	
463	2070	25	2242	5	2	0	
464	2063	25	2242	5	1	-1	
465	2070	28	2247	3	-1	-2	
466	2069	21	2247	4	2	-3	
467	2068	17	2267	4	-1	-3	
468	2065	21	2248	10	1	-2	
469	2072	20	2254	6	3	2	
470	2063	27	2249	6	1	-3	
471	2069	15	2253	3	3	-1	
472	2070	22	2246	5	2	-5	
473	2063	18	2238	2	0	-3	
474	2069	26	2244	5	-1	-1	
475	2066	20	2243	5	1	-4	
476	2070	24	2249	5	-1	-5	
477	2070	29	2254	5	1	-1	
478	2063	22	2248	11	3	0	
479	2066	26	2246	6	-1	1	
480	2068	19	2245	6	-2	-3	
481	2065	26	2244	5	-3	-3	
482	2066	18	2253	3	-1	-3	
483	2071	24	2257	5	3	0	
484	2078	27	2248	8	2	-6	
485	2085	3	2262	14	0	-1	
486	2074	26	2298	8	8	-1	
487	2073	30	2265	4	8	-3	
488	2073	8	2222	7	0	1	
489	2064	14	2269	16	3	1	
490	2068	28	2239	10	6	0	
491	2059	35	2261	4	2	-3	
492	2073	19	2234	1	3	0	
493	2059	18	2243	6	2	1	
494	2083	34	2242	2	-4	-5	
495	2064	17	2253	9	1	0	
496	2069	28	2236	6	-1	-1	
497	2061	28	2260	2	1	2	
498	2064	25	2261	3	3	2	
499	2072	11	2235	6	1	2	
500	2066	33	2260	5	1	1	
501	2065	26	2251	6	2	-5	
502	2070	17	2253	2	1	0	
503	2063	18	2253	7	-3	-1	
504	2071	29	2257	4	0	0	
505	2065	18	2243	2	4	-2	
506	2066	18	2242	4	-3	-2	
507	2073	29	2249	4	0	-3	
508	2064	17	2247	5	-2	1	
509	2065	25	2261	4	2	-2	
510	2060	24	2253	8	1	-2	
511	2066	18	2245	4	-3	-3	
512	2071	16	2260	1	0	0	
513	2067	26	2254	2	1	-3	
514	2067	14	2240	2	3	1	
515	2064	12	2240	8	2	-4	
516	2070	29	2254	6	-2	3	
517	2063	22	2250	6	0	-3	
518	2070	17	2243	7	1	-4	
519	2065	30	2261	6	4	4	
520	2067	27	2254	5	1	-4	
521	2068	11	2243	1	2	0	
522	2068	31	2240	3	-1	-1	
523	2071	37	2236	4	-1	1	
524	2062	21	2270	5	0	-1	
525	2062	30	2242	4	0	-1	
526	2073	20	2246	4	-1	-3	
527	2076	25	2252	1	-2	-1	
528	2068	28	2258	6	1	1	
529	2076	21	2252	5	0	-1	
530	2063	21	2248	8	0	-1	
531	2069	22	2246	2	-2	0	
532	2064	24	2254	7	1	-1	
533	2067	20	2242	7	2	1	
534	2071	27	2248	6	0	0	
535	2069	26	2255	6	-1	3	
536	2066	21	2236	7	0	0	
537	2068	29	2251	6	1	1	
538	2074	25	2251	6	2	0	
539	2067	18	2252	6	2	-2	
540	2070	28	2253	3	0	-7	
541	2063	21	2245	4	-2	-2	
542	2070	22	2247	4	-1	2	
543	2066	26	2248	5	4	0	
544	2069	32	2246	4	4	0	
545	2068	19	2249	3	3	-3	
546	2065	35	2249	2	-3	-3	
547	2063	22	2268	9	-5	-4	
548	2064	19	2254	7	-5	-2	
549	2063	27	2246	5	0	0	
550	2065	16	2244	2	-5	1	
551	2065	24	2245	5	2	1	
552	2066	29	2252	4	0	-4	
553	2069	32	2255	3	-3	0	
554	2070	22	2244	0	2	1	
555	2070	23	2236	7	-3	-4	
556	2072	21	2234	6	1	0	
557	2070	29	2253	10	1	-3	
558	2070	19	2241	4	0	-1	
559	2069	23	2241	4	-1	0	
560	2066	21	2241	5	1	-5	
561	2065	27	2250	3	-2	0	
562	2067	21	2252	4	3	-1	
563	2060	29	2252	5	-2	0	
564	2062	26	2241	6	2	-4	
565	2072	22	2257	3	1	-2	
566	2058	23	2250	5	1	-1	
567	2069	15	2246	9	-1	1	
568	2064	27	2253	5	2	-2	
569	2072	25	2239	3	-2	-5	
570	2077	19	2249	5	2	2	
571	2072	23	2236	6	-1	-6	
572	2070	19	2241	6	1	-2	
573	2067	24	2242	8	1	-3	
574	2075	28	2240	6	1	2	
575	2061	35	2248	4	0	-5	
576	2063	24	2248	8	0	1	
577	2064	25	2250	3	-1	-4	
578	2071	26	2257	3	-4	1	
579	2069	23	2249	6	1	-2	
580	2066	30	2239	4	-5	-5	
581	2071	25	2256	3	-4	-4	
582	2069	20	2247	6	-3	-1	
583	2061	25	2246	3	7	-5	
584	2067	22	2242	4	2	1	
585	2062	27	2238	6	2	-1	
586	2068	27	2245	4	0	0	
587	2067	31	2249	6	-1	-5	
588	2066	33	2247	7	1	-3	
589	2058	22	2256	7	3	0	
590	2073	28	2237	2	1	-1	
591	2069	20	2235	4	2	-1	
592	2066	25	2249	6	4	-4	
593	2071	19	2250	3	-1	-3	
594	2072	28	2255	2	1	-6	
595	2071	31	2257	6	1	-4	
596	2065	25	2244	4	6	-3	
597	2074	21	2251	7	1	1	
598	2069	19	2244	5	0	-3	
599	2070	15	2259	4	-2	-2	
600	2067	33	2262	4	2	-3	
601	2059	18	2249	3	2	1	
602	2070	24	2248	5	0	-6	
603	2069	33	2256	6	1	-1	
604	2071	25	2265	2	1	-1	
605	2061	20	2245	4	0	-2	
606	2068	23	2242	7	4	-1	
607	2066	24	2248	5	2	1	
608	2061	32	2244	4	0	-5	
609	2065	23	2242	6	1	-4	
610	2077	24	2246	6	-2	-2	
611	2066	26	2262	9	-3	-1	
612	2074	24	2250	0	2	-2	
613	2065	25	2266	1	2	-1	
614	2069	34	2253	-1	0	-1	
615	2072	23	2222	1	3	-2	
616	2060	7	2255	7	-6	-2	
617	2067	26	2245	11	2	-1	
618	2071	26	2268	2	3	-1	
619	2070	27	2250	8	2	-3	
620	2066	24	2255	7	0	-1	
621	2059	27	2253	2	4	0	
622	2073	20	2240	4	0	-2	
623	2063	22	2242	7	1	-1	
624	2057	28	2255	5	-1	1	
625	2066	16	2231	4	0	-2	
626	2064	28	2244	5	3	-3	
627	2072	19	2246	5	0	-2	
628	2067	22	2229	6	-4	0	
629	2068	31	2256	9	0	-1	
630	2067	19	2245	4	0	-4	
631	2068	21	2259	4	3	1	
632	2073	20	2260	3	-1	-4	
633	2069	23	2238	2	6	-4	
634	2064	25	2247	6	-3	-2	
635	2071	27	2244	6	-5	-1	
636	2072	28	2245	6	-2	-4	
637	2059	21	2246	1	2	-2	
638	2064	34	2243	2	4	-2	
639	2065	28	2253	3	5	3	
640	2067	18	2240	5	-3	-3	
641	2067	27	2243	6	0	-2	
642	2062	29	2238	6	4	-2	
643	2061	21	2242	5	3	-5	
644	2068	24	2247	6	-2	1	
645	2064	24	2246	9	1	-5	
646	2068	21	2235	4	-1	2	
647	2069	28	2247	6	1	0	
648	2073	27	2247	5	4	-5	
649	2065	31	2257	4	-2	-4	
650	2062	21	2251	0	-2	1	
651	2066	20	2243	6	-2	-3	
652	2069	23	2241	7	0	1	
653	2064	18	2239	6	3	3	
654	2067	24	2250	7	0	-3	
655	2060	19	2243	3	1	-1	
656	2068	28	2234	3	0	-1	
657	2073	20	2256	2	-4	1	
658	2067	25	2255	3	3	-1	
659	2065	29	2234	5	2	-2	
660	2061	27	2245	2	2	-2	
661	2067	19	2227	2	2	-2	
662	2069	25	2232	5	2	-1	
663	2067	25	2242	6	1	-1	
664	2062	19	2247	9	0	0	
665	2059	21	2255	4	3	-4	
666	2066	30	2250	2	3	4	
667	2063	27	2254	6	0	-1	
668	2070	25	2247	8	-3	-6	
669	2077	30	2252	4	-1	-5	
670	2068	20	2247	6	2	-3	
671	2060	26	2248	6	2	-2	
672	2067	33	2265	4	4	2	
673	2067	17	2239	8	-1	-3	
674	2069	16	2244	4	1	-2	
675	2062	28	2260	6	0	-1	
676	2062	25	2263	5	2	-2	
677	2065	23	2247	7	1	2	
678	2067	20	2250	4	2	-2	
679	2066	21	2240	7	-1	-5	
680	2071	21	2254	3	0	-5	
681	2070	33	2261	6	5	2	
682	2068	23	2248	5	0	-2	
683	2069	25	2255	6	3	-3	
684	2080	19	2247	5	-1	-1	
685	2069	19	2249	4	-1	2	
686	2068	25	2241	8	-1	-3	
687	2071	29	2254	3	-2	2	
688	2073	20	2246	4	1	-2	
689	2072	21	2253	3	-4	-2	
690	2066	33	2251	6	0	-1	
691	2069	16	2245	10	0	-4	
692	2075	19	2242	6	-1	-2	
693	2067	30	2241	4	3	1	
694	2065	25	2253	5	-1	1	
695	2074	17	2235	6	-2	-3	
696	2067	28	2248	6	1	0	
697	2073	24	2250	7	0	1	
698	2062	24	2249	1	-2	-1	
699	2072	27	2252	7	4	2	
700	2062	25	2256	4	0	1	
701	2064	22	2246	2	-2	-1	
702	2058	26	2246	0	-3	-4	
703	2065	17	2253	0	2	-3	
704	2071	19	2247	4	-3	-3	
705	2071	33	2268	6	2	-2	
706	2066	17	2245	3	1	-3	
707	2067	19	2227	3	3	-3	
708	2060	24	2250	8	-4	3	
709	2076	31	2245	3	-3	2	
710	2059	13	2251	3	-2	0	
711	2073	29	2237	4	0	0	
712	2066	26	2261	7	1	0	
713	2069	13	2249	8	-2	-1	
714	2069	19	2241	4	0	-4	
715	2072	22	2243	4	1	1	
716	2062	19	2247	6	2	2	
717	2067	22	2260	8	1	-6	
718	2067	28	2261	7	-3	-2	
719	2064	21	2252	3	2	-3	
720	2065	20	2241	3	1	2	
721	2076	38	2244	0	0	-3	
722	2067	17	2250	6	-1	0	
723	2064	16	2249	7	0	1	
724	2064	27	2240	2	-2	-6	
725	2065	28	2254	4	-1	-4	
726	2069	14	2240	2	-2	-4	
727	2069	31	2249	4	4	-2	
728	2065	28	2256	3	-2	-2	
729	2066	16	2246	7	-5	-3	
730	2070	32	2243	6	-3	1	
731	2066	26	2260	5	1	-1	
732	2062	22	2240	3	-3	-3	
733	2070	25	2244	9	-3	0	
734	2070	33	2236	8	1	-3	
735	2067	14	2252	4	0	0	
736	2066	20	2241	6	2	-3	
737	2074	25	2253	5	2	1	
738	2061	22	2245	5	-1	-3	
739	2069	18	2244	7	3	-3	
740	2074	30	2252	3	-1	-1	
741	2065	21	2233	3	2	-2	
742	2067	22	2260	3	-6	-1	
743	2069	21	2247	4	-2	-4	
744	2063	24	2261	2	0	-3	
745	2064	23	2250	4	0	-4	
746	2065	28	2246	5	-3	-1	
747	2062	21	2258	5	0	-2	
748	2060	16	2250	0	3	2	
749	2068	35	2255	3	3	-2	
750	2072	16	2243	1	-4	-5	
751	2068	25	2250	3	-2	1	
752	2062	30	2234	2	-2	-3	
753	2062	31	2243	3	3	-4	
754	2065	26	2253	5	-2	1	
755	2065	20	2245	6	3	-1	
756	2060	25	2238	8	1	0	
757	2068	12	2227	9	-2	-4	
758	2064	20	2244	3	4	-1	
759	2066	30	2240	1	-1	-2	
760	2059	14	2241	6	-2	-2	
761	2059	23	2241	9	1	-1	
762	2071	22	2256	5	-5	-1	
763	2068	13	2250	2	2	-4	
764	2066	24	2244	2	2	-5	
765	2075	28	2244	7	4	0	
766	2065	15	2248	3	0	0	
767	2066	24	2254	4	-2	-2	
768	2068	26	2243	1	0	-1	
769	2067	22	2257	7	0	2	
770	2061	19	2244	4	0	0	
771	2068	32	2261	7	3	-4	
772	2066	26	2239	9	-3	1	
773	2065	19	2240	5	-2	0	
774	2063	34	2257	7	0	-2	
775	2063	22	2244	2	0	-1	
